source,title,link,location_raw,company_name,description_raw,skills,skills_count,role,location_city,region,jogja_tag,jabodetabek_tag,scraped_at,roadmap_url,is_tech,score
jobstreet,Web Programmer,https://id.jobstreet.com/id/job/91918936,Jakarta Selatan,PT Panin Asset Management,"About the role

This is an exciting opportunity to join PT Panin Asset Management as a Web Programmer. As a Web Programmer, you will play a crucial role in developing and maintaining the company's web-based applications and systems.




What you'll be doing

Design, develop and implement web-based applications and systems using programming languages compatible with the .NET framework.

Perform quality checks and routine maintenance on company applications to identify and resolve issues.

Collaborate effectively within a team or with cross-functional teams to understand and translate business requirements into technical solutions.

Stay up-to-date with emerging technologies, including AI tools.

Write clean, efficient, and well-documented code to ensure the stability and scalability of web applications.




What we're looking for

Bachelor Degree (S1) Information System or relevant study.

Previous working experience as Web Programmer or Developer min. 2 year(s).

Proficiency skill in Programming Language C#, ASP.NET, HTML, Javascript, Jquery, CSS.

Proficiency skill in Framework .NET (MVC and .NET Core).

Proficiency skill in RDBMS concept (Query, Function, Stored Procedure, Performance Tunning).

Proficiency skill in OPEN/REST API concept, OOP & Design Pattern, Version Control.

Adaptive, strong interpersonal and communication skills, both written and verbal with team members and cross-division.

A problem solver is always that we need.




What we offer

At PT Panin Asset Management, we are committed to providing a supportive work environment that fosters personal and professional growth. We offer competitive salaries, comprehensive benefits, and opportunities for professional development and advancement. You will be part of a dynamic team dedicated to delivering innovative solutions for our business.

If you're passionate about web development and eager to contribute to the success of our company, we encourage you to apply now.","api, aspnet, css, database, git, html, java, javascript, scala, user research",10,it-general,jakarta,Jabodetabek,False,True,2026-05-13 22:50:39,https://roadmap.sh/computer-science,True,36
jobstreet,Web Developer,https://id.jobstreet.com/id/job/91997925,Jakarta Raya,PT Petrolink Services Indonesia,"Shape the Future of Data Management in Oil & Gas with a Team That Values Growth

Are you ready to take your web development career to the next level? Petrolink, a global leader in user-driven technology for the Oil and Gas industry, is searching for a passionate Web Application Developer to join our innovative and rapidly growing team.

At Petrolink, we believe in the power of technology to transform the industry and empower our people. As a Web Developer, you’ll be at the forefront of building cutting-edge products that redefine the future of data management, visualization, and analytics. You’ll have the opportunity to work alongside talented professionals in a collaborative, Agile/DevOps environment, delivering high-quality, scalable applications that make a real impact.




Why Join Petrolink?

Career Growth: We are committed to your professional development, offering continuous learning, training, and clear paths for advancement within our organization.

Innovative Projects: Work on exciting, challenging projects that push the boundaries of technology in the Oil and Gas sector.

Collaborative Teamwork: Engage with a multi-disciplinary team where your voice and ideas are valued.

Long-Term Opportunities: Build a lasting career with us, supported by ongoing opportunities for growth and progression.

What You’ll Do

Responsible for day-to-day coding and development activities

Relevant Unit Testing using various Unit Testing tools, as applicable in an Agile and DevOps Environment

Designing, building, and maintaining advanced software solutions.

Writing clean, sustainable, and well-organized code that stands the test of time.

Collaborating closely with Product Managers, Operations, Testers, and other Developers to achieve shared goals.

Presenting new ideas and driving improvements in our software solutions.

Contributing to best practices and actively sharing knowledge across the team.

Debugging and troubleshooting deployed applications to ensure they run seamlessly.

Documenting requirements and implementations for clarity and future growth.

Proactively communicating progress and challenges to technical leads and managers.

What We’re Looking For

Proven experience with Angular 2+ (ideally up to date with the latest releases)

Experience in NodeJS, HTML, and CSS

A degree in Computer Science or a related field

2+ years of relevant professional experience

Excellent interpersonal skills and a collaborative spirit

Bonus Points For

Experience with React.js

Familiarity with Event-Driven Programming and tools like RabbitMQ or Kafka




At Petrolink, you’ll find more than just a job—you’ll discover real opportunities for advancement and ongoing learning. Join a company with a proven track record of employee retention, where your contributions are valued and your career can flourish.


The above statements are intended to describe the general nature and level of work being performed. They are not intended to be construed as an exhaustive list of all responsibilities, duties and skills.","agile, angular, css, html, javascript, node, react, scala, testing, user research",10,frontend,jakarta,Jabodetabek,False,True,2026-05-13 22:51:37,https://roadmap.sh/frontend,True,36
jobstreet,IT Security Specialist,https://id.jobstreet.com/id/job/92002031,Jakarta Pusat,PT Monotaro Indonesia,"Key Resposibilities:

Vulnerability Management: Conduct regular Vulnerability Assessments and Penetration Testing (VAPT) across web applications and infrastructure; manage the remediation process.

Security Architecture: Design and implement security controls for cloud environments (AWS/GCP) and on-premise networks.

Incident Response: Serve as the first responder to security breaches; perform root cause analysis and implement preventive measures.

Compliance & Governance: Ensure company alignment with Indonesian regulations (such as UU PDP / Personal Data Protection Law) and international standards like ISO 27001.

Identity & Access Management (IAM): Manage and audit user access rights to ensure the principle of least privilege is maintained.

Security Awareness: Develop and conduct security training programs for employees to foster a ""security-first"" culture.

Global Collaboration: Coordinate with the Headquarters' security team in Japan to align local security strategies with global standards.



Requirements:

Minimum of 3–5 years of professional experience in IT Security, Cybersecurity, or System Audit.

Strong knowledge of Network Security (Firewalls, VPN, IDS/IPS) and Cloud Security (GCP).

Hands-on experience with security tools (e.g., Burp Suite, Metasploit, Nessus, Wireshark, Crowdstrike, Zscaler, ManageEngine, Zabbix).

Deep understanding of the OWASP Top 10 and web application security.

Bachelor’s Degree in Computer Science, Information Technology, or a related field.

Strong analytical thinking, attention to detail, and the ability to work under pressure during incident handling.

Business level English skills is required for reporting and collaboration with the Japanese HQ.



Preferred Qualifications:

Certifications: Holder of CEH (Certified Ethical Hacker), CompTIA Security+, CISSP, or CISM is a significant plus.

Industry Experience: Prior experience in E-commerce, Fintech, or large-scale digital platforms.

Automation: Ability to write scripts (Python, Bash, or PowerShell) for automating security tasks.","aws, bash, gcp, network security, networking, penetration, python, security, user research, wireshark",10,devops,jakarta,Jabodetabek,False,True,2026-05-13 22:40:14,https://roadmap.sh/devops,True,34
jobstreet,Jr Quality Assurance (Manual),https://id.jobstreet.com/id/job/91837996,Jakarta Raya,PT Adi Data Informatika,"Kualifikasi — Junior QA Engineer

Pendidikan minimal S1 Teknik Informatika / Sistem Informasi / Ilmu Komputer atau jurusan terkait

Terbuka untuk Fresh Graduate maupun kandidat dengan pengalaman 0–1 tahun di bidang QA / Software Testing

Memiliki pemahaman dasar tentang Software Testing seperti Functional, Regression, Smoke, dan Sanity Testing

Memahami konsep dasar SDLC dan STLC

Mampu membuat dan menjalankan Test Case, Test Scenario, serta Bug Report sederhana

Familiar dengan salah satu bug tracking tools seperti JIRA, Trello, Redmine, atau sejenisnya

Pernah menggunakan atau memiliki ketertarikan untuk belajar API Testing menggunakan Postman atau Swagger

Memiliki ketertarikan atau pengetahuan dasar dalam Automation Testing menggunakan Katalon atau tools sejenis

Memiliki nilai tambah jika mengenal Performance Testing seperti JMeter

Familiar dengan penggunaan Git dan memahami environment testing seperti DEV, UAT, dan PROD merupakan nilai tambah

Memahami dasar CI/CD menjadi nilai tambah

Memiliki ketelitian yang baik, kemampuan analisis dasar, serta kemauan untuk belajar dan berkembang

Mampu bekerja secara mandiri maupun dalam tim dengan baik


Nilai Tambah (Nice to Have) — Junior QA Engineer

Memiliki pengalaman project (magang / bootcamp / personal project)

Pernah melakukan testing pada sistem ERP / aplikasi berbasis web

Memahami dasar SQL untuk validasi data","agile, api, automation, cicd, git, postman, quality assurance, sql, testing, user research",10,qa,jakarta,Jabodetabek,False,True,2026-05-13 22:46:58,https://roadmap.sh/qa,True,34
jobstreet,Industrial Software Developer & Program Analyst,https://id.jobstreet.com/id/job/92036471,Jakarta Pusat,PT. Omega Group - Jakarta,"Kesempatan

Kami sedang mencari Industrial Software Developer yang terampil, berbakat dan berpengalaman dalam pengembangan perangkat lunak untuk aplikasi industri.

Anda akan bertanggung jawab untuk mengintegrasikan perangkat keras dengan perangkat lunak, memastikan sistem berfungsi dengan efisien dan dapat diandalkan dalam lingkungan industri. Posisi ini memerlukan pemahaman mendalam tentang pemrograman untuk perangkat industri, pengalaman dalam menghubungkan sistem perangkat keras dengan perangkat lunak berbasis web/desktop, serta kemampuan untuk mengelola dan mengintegrasikan data dalam sistem database.

Tanggung Jawab

·         Mengembangkan dan memelihara perangkat lunak untuk perangkat industri, seperti mesin dan alat yang digunakan dalam proses produksi.

·         Mengintegrasikan perangkat keras industri dengan aplikasi perangkat lunak berbasis web/desktop, termasuk penghubungan printer dan pemindai (scanner) dengan sistem berbasis web/desktop.

·         Bekerja dengan kamera industri berbasis komputer vision untuk mendeteksi dan mengolah gambar secara otomatis, serta mengintegrasikannya dengan sistem perangkat lunak berbasis web/desktop untuk aplikasi seperti inspeksi kualitas dan pengenalan objek.

·         Merancang dan mengelola database untuk menyimpan dan memproses data yang dihasilkan oleh perangkat keras, termasuk data hasil pemindaian, gambar dari kamera komputer vision, dan informasi terkait proses produksi.

·         Mengelola komunikasi antara perangkat keras dan sistem database, memastikan integrasi data yang lancar dan efisien.

·         Melakukan pengujian sistem untuk memastikan integrasi yang lancar antara perangkat keras (printer, pemindai, kamera komputer vision) dan perangkat lunak.

·         Menganalisis dan mengidentifikasi masalah perangkat lunak yang terkait dengan perangkat keras dan database, serta memberikan solusi yang tepat.

·         Memastikan bahwa perangkat lunak yang dikembangkan memenuhi standar kualitas industri dan keamanan yang tinggi.

Persyaratan

·         Memiliki gelar sarjana dalam Teknik Perangkat Lunak, Informatika, atau bidang terkait.

·         Pengalaman dalam pemrograman perangkat lunak untuk perangkat industri dan aplikasi berbasis web/desktop.

·         Memahami konsep dan aplikasi dalam pengintegrasian perangkat keras dengan perangkat lunak, seperti:

Integrasi printer industri dengan sistem berbasis web/desktop.

Integrasi pemindai (scanner) dan kamera industri berbasis komputer vision untuk aplikasi pengolahan gambar dan otomatisasi industri.

·         Pengalaman dalam komputer vision, termasuk pengolahan gambar, pengenalan objek, deteksi gerakan, dan aplikasi inspeksi kualitas menggunakan kamera industri.

·         Pengalaman dalam merancang dan mengelola database untuk menyimpan data industri, termasuk pengolahan data gambar dan hasil pemindaian.

·         Pengalaman dalam menggunakan sistem manajemen database relasional (RDBMS) seperti MySQL, PostgreSQL, atau SQL Server untuk mengelola dan memproses data.

·         Familiar dengan bahasa pemrograman seperti JavaScript, C, C++, atau Python untuk pengembangan aplikasi perangkat keras dan pengolahan data.

·         Pengalaman dalam bekerja dengan API untuk integrasi perangkat keras, perangkat lunak, dan sistem database.

·         Ketrampilan debugging dan troubleshooting perangkat keras, perangkat lunak, dan database.

Kualifikasi Tambahan (opsional)

·         Pengalaman dalam mengembangkan dan mengimplementasikan algoritma komputer vision menggunakan pustaka seperti OpenCV, TensorFlow, atau PyTorch.

·         Pengalaman dalam pengolahan data real-time dan integrasi dengan database untuk aplikasi industri.

·         Pemahaman dalam mengelola data berbasis cloud atau NoSQL (seperti MongoDB, Cassandra) untuk aplikasi skala besar atau terdistribusi.

·         Pengalaman dalam menggunakan alat ETL untuk memproses dan memindahkan data antara sistem perangkat keras dan database.


Jika Anda tertarik untuk bergabung dengan tim kami, kirimkan CV Anda.","database, java, javascript, mongodb, nosql, python, pytorch, sql, tensorflow",9,it-general,jakarta,Jabodetabek,False,True,2026-05-13 22:26:59,https://roadmap.sh/computer-science,True,33
jobstreet,AI Software Developer,https://id.jobstreet.com/id/job/91564368,Jakarta Selatan,PT SPENTERA,"Kualifikasi

Minimal S1 Computer Science / IT

Memiliki pengalaman dengan RESTful API

Menguasai salah satu bahasa backend: Python / Node.js

Pengalaman menggunakan framework backend dan frontend

Memahami vector database (Chroma, pgvector)

Memiliki pengalaman dengan LLM framework

Menguasai Git dan metodologi Agile

Familiar dengan Docker dan Kubernetes

Memiliki kemampuan analisis, problem solving, komunikasi, dan kerja tim yang baik

Adaptif terhadap perkembangan teknologi AI

Deskripsi Pekerjaan

Melakukan fine-tuning dan optimasi performa model AI

Mengembangkan solusi AI yang scalable dan terintegrasi

Membangun dan memelihara API serta integrasi sistem AI

Melakukan debugging, testing, dan optimasi aplikasi

Mengimplementasikan secure SDLC","agile, api, docker, git, javascript, kubernetes, node, python, scala",9,backend,jakarta,Jabodetabek,False,True,2026-05-13 22:28:26,https://roadmap.sh/backend,True,33
jobstreet,(Internship) Fullstack Development,https://id.jobstreet.com/id/job/92054019,Jakarta Barat,PT INTINUSA SEJAHTERA INTERNASIONAL,"Job Desc

Membangun HRIS dan CRM




Kualifikasi

Memahami Framework Laravel dan CI

Memahami Framework Flutter

Memahami Tailwind CSS + Daisy UI

Memahami native mobile app dengan Capacitor JS

Membuat API

Javascript, Jquery

Paham RDBMS Mysql dan postgree

Menguasai version control system (Git)




Benefit

Paid Internship & WFA (Work Form Anywhere)","css, database, flutter, git, java, javascript, laravel, sql, tailwind",9,backend,jakarta,Remote,False,False,2026-05-13 22:34:21,https://roadmap.sh/backend,True,32
glints,Software Engineer - Fullstack (Laravel) Intern,https://glints.com/id/opportunities/jobs/software-engineer-fullstack-laravel-intern/bcff28ab-9c12-4202-b89a-0146b168b6f4,,GITS Indonesia,"Deskripsi pekerjaan Software Engineer - Fullstack (Laravel) Intern GITS Indonesia

Kami membuka kesempatan magang sebagai SE Fullstack Engineer Intern bagi mahasiswa tingkat akhir atau fresh graduate. Pada posisi ini, intern akan berkontribusi dalam pengembangan dan pemeliharaan aplikasi web menggunakan Laravel, termasuk pembuatan RESTful API, pengelolaan database relasional (PostgreSQL/MySQL), serta pengembangan frontend menggunakan HTML, CSS, dan JavaScript. Intern akan bekerja sama dengan tim pengembang menggunakan Git, membantu proses debugging dan testing, serta berpartisipasi dalam kolaborasi tim. Kandidat diharapkan memiliki kemampuan komunikasi yang baik, bersedia menjalani magang full-time minimal 3 bulan, dan bersedia ditempatkan di Summarecon – Bandung.","api, css, git, html, java, javascript, laravel, sql",8,backend,bandung,Jawa Barat,False,False,2026-05-13 22:08:34,https://roadmap.sh/backend,True,31
glints,[INTERN] Backend Developer,https://glints.com/id/opportunities/jobs/intern-backend-developer/691f28d3-c4c2-4163-bcf0-37736e7f1d48,,Meda,"Deskripsi pekerjaan [INTERN] Backend Developer Meda

Responsibilities:

• Assist in building and maintaining RESTful APIs and backend services using Go (Golang).

• Collaborate with frontend developers, UI/UX designers, and product teams to deliver high-quality features.

• Support the integration of third-party services and databases (PostgreSQL, MongoDB, etc.).

• Participate in code reviews, testing, debugging, and documentation of backend systems.

• Learn and apply best practices in clean architecture, testing, version control (Git), and CI/CD processes.

• Engage in agile-based project management.


Requirements:

• Active university student or fresh graduate in Computer Science, Information Systems, or related fields who currently has no ongoing classes.

• Basic understanding of Go (Golang) and backend development concepts.

• Familiarity with REST APIs, HTTP methods, and JSON data structure.

• Knowledge of relational or NoSQL databases (e.g., MySQL, PostgreSQL, MongoDB).

• Understanding of version control systems like Git.

• Eagerness to learn, adapt, and grow in a fast-paced development environment.

• Minimum 6 months internship.

• Available onsite in Surabaya.

• Monthly sallary 500 000 s/d 1 000 000","agile, api, cicd, git, go, mongodb, nosql, sql",8,backend,surabaya,Jawa Timur,False,False,2026-05-13 22:10:04,https://roadmap.sh/backend,True,31
glints,Internship - Fullstack Developer,https://glints.com/id/opportunities/jobs/internship-fullstack-developer/40713f74-701c-4cf3-8b6e-e44acf85a40c,,Sekawan Media,"Deskripsi pekerjaan Internship - Fullstack Developer Sekawan Media

Job Descriptions

Develop and maintain backend services using PHP 8 and CodeIgniter 4 framework.
Build and manage RESTful APIs with HTTP methods.
Implement API security.
Assist in frontend development using React JS on Node.js.
Ensure responsive and cross-browser compatible user interfaces.
Support database operations and optimization using MySQL.

Job Requirements

Basic knowledge of PHP, Node.js, and React.js.
Understanding of REST API, JWT authentication, and MySQL database management.
Familiarity with tools like RabbitMQ and FCM is a plus.
Good problem-solving and debugging skills.
Willingness to learn new technologies and frameworks.
Currently pursuing or recently graduated in Computer Science, Information Technology, or related fields.
Prior internship or project experience in software development is an advantage.
Strong communication and teamwork skills.","api, database, javascript, node, php, react, security, sql",8,backend,malang,Jawa Timur,False,False,2026-05-13 22:10:43,https://roadmap.sh/backend,True,31
jobstreet,Front-End React Developer,https://id.jobstreet.com/id/job/91489387,Bali,PT John Galt Properties,"Want To Build Interfaces People Actually Use?

John Galt Services seeks a full-time Front-End React Developer to serve a US customer building a construction project management platform used by contractors across the United States.

This is a production SaaS product with real users managing real projects: tracking leads, building proposals, scheduling jobs, managing equipment and inventory, processing invoices and purchase orders. The front end is a React + TypeScript monorepo with two apps: a full-featured CMS for internal teams and a customer-facing portal. It's built on modern tooling—Vite, Tailwind, Radix UI, TanStack Query—with a shared component library and domain-specific packages.

You won't be tweaking landing pages or building throwaway prototypes. You'll be building complex, data-rich interfaces that contractors depend on every day. The problems are real, the users are real, and the architecture is designed to scale.

You must be fluent in English. You will join our customer's development team as a remote member with real responsibilities, not pixel-pushing tickets.

IMPORTANT!

Your application is our first test of your attention to detail and ability to follow instructions. 👀

👉 Read this ENTIRE job listing!

👉 Follow the application instructions EXACTLY!

👉 If you do not meet the minimum qualifications for the job, DO NOT APPLY!

If you fail to follow the instructions below, we will reject your application without reading it!

Minimum Job Qualifications

FLUENT SPOKEN & WRITTEN ENGLISH! You will communicate daily with a US-based team. Your English must be clear and confident: spoken and written. If you aren't sure, keep practicing and apply next time.

SOLID REACT & TYPESCRIPT SKILLS! You should be comfortable building real applications with React and TypeScript: not just following tutorials. You need to understand component composition, hooks, state management, and how to structure a codebase that won't collapse under its own mass. If your idea of state management is useState for everything, take some time to level up first.

EXPERIENCE WITH MODERN UI TOOLING! The front end is a pnpm monorepo (Turborepo) with two apps—a CMS and a customer portal—built on React + Vite, Tailwind CSS, Radix UI, React Hook Form, Zod, and TanStack React Query. You don't need to know all of these, but you should have built something real with at least a few of them. If you've never worked with a component library or a design system, this will be a steep climb.

AN EYE FOR DETAIL AND QUALITY! You will build interfaces for real users who care about things working correctly. Forms that validate properly. Tables that sort and paginate. Drag-and-drop that doesn't break. Rich text editing that produces clean output. If you think ""it works on my machine"" is a valid QA strategy, we're not a match.

WILLINGNESS TO LEARN AND TAKE OWNERSHIP! The codebase includes shared libraries for authentication, domain models, and UI components. You'll be expected to understand the architecture, not just drop code into it. If you need someone to hand you a Figma file for every pixel, this role will be frustrating for both of us.

You MUST have at least a Bachelor degree.

You MUST be willing to work late night hours.

You MUST either live on Bali or be willing to relocate to Bali.

You MUST have the right to work legally in Indonesia. JGS does NOT sponsor work visas!

ATTENTION TO DETAIL! The moment we see your application, we'll know.

If you do not meet ALL of these requirements, DO NOT APPLY for this job!

Nice To Have

Tailwind CSS

Radix UI / shadcn/ui

TanStack React Query

React Hook Form + Zod

Monorepo tooling (pnpm workspaces, Turborepo)

TipTap or similar rich text editors

Git & GitHub Actions

Working Arrangements

You are supporting our customer remotely, but this is NOT a remote job! We will provide working space and equipment near Canggu, Bali. All work is performed on-site.

Salary & Benefits

New associates start at a probationary pay scale of IDR 8 jt / month gross (i.e. before taxes & benefits). Your probationary period is three months.

If we retain you past three months, your pay will increase to IDR 12 jt / month gross.

We pay performance bonuses based on your ability to contribute. The less hand-holding you need and the less rework your code requires, the more valuable you are to the team. After your probationary period, we will pay up to a 50% bonus for any month in which you meet or exceed our expectations. This would bring your pay as high as IDR 18 jt / month gross.

We also reserve a large pool of funds for staff perks, events & annual bonuses. If we are happy with your work, you will be VERY happy with your choice!

Also, our office is just minutes from the beach, right outside Canggu, Bali. If you know, you know!

Who Is John Galt?

Good question! Might help to show up at your interview with an answer.

HOW TO APPLY 👈

Make sure your JobStreet profile includes a valid email & WhatsApp phone number.

Include","cicd, css, design system, figma, git, react, rust, tailwind, typescript",9,frontend,remote,Remote,False,False,2026-05-13 22:32:15,https://roadmap.sh/frontend,True,31
glints,Web Developer (Intern),https://glints.com/id/opportunities/jobs/web-developer-intern/b452e050-2c48-4ab2-b7c8-585d97649f29,,PT Biantara Teknologi Indonesia,"Deskripsi pekerjaan Web Developer (Intern) PT Biantara Teknologi Indonesia

Job Description

• Membantu pengembangan dan maintenance website berbasis CodeIgniter

• Mengimplementasikan desain menjadi tampilan responsive menggunakan Bootstrap

• Mengembangkan fitur menggunakan JavaScript & jQuery

• Integrasi database (MySQL) dan optimasi query sederhana

• Membantu debugging dan testing fitur sebelum deployment

Job Requirements

• Mahasiswa/i atau fresh graduate jurusan IT / Sistem Informasi / sejenis

• Menguasai HTML, CSS, JavaScript

• Familiar dengan jQuery dan Bootstrap

• Memahami dasar PHP dan framework CodeIgniter

• Mengerti konsep MVC

• Memahami dasar penggunaan MySQL

• Terbiasa menggunakan Git menjadi nilai plus

• Mampu bekerja secara mandiri maupun tim

• Teliti, komunikatif, dan memiliki kemauan belajar tinggi","css, git, html, java, javascript, php, sql",7,frontend,tangerang,Jabodetabek,False,True,2026-05-13 22:11:30,https://roadmap.sh/frontend,True,30
glints,Web Developer - Internship,https://glints.com/id/opportunities/jobs/web-developer-internship/d65b88ac-9e49-4ba6-95ee-5a342b5feb4c,,PT. Nata Connexindo Digital,"Deskripsi pekerjaan Web Developer - Internship PT. Nata Connexindo Digital

General Specification:

Young passionate, maximal age 30
Active college student / Fresh Graduate or minimum D3/S1 degree in Information Technology, Information Systems, Computer Science, or related field with minimum IPK 3.00
Must be a creative, self-motivated individual who is also a team player
Possesses the initiative and ability to work independently with minimal direction
Organized and maintains a high level of productivity while facing many project with aggressive deadlines at once
Strong attention to detail, responsible, and reliable
Have a passion in online/web development
Fresh Graduated are welcome

Detail Requirement:

Have experience in developing web application using .Net, VB.NET, JavaScript
Have experience in native Android programming / iOS programming
Proficiency in ASP NET, VB.NET, JavaScript
Familiar with SQL Server database, such as stored procedure, trigger, DML operation, DDL operation
Must be willing to standby during weekends and public holidays (standby = ready to fix some crashes/bugs)
Required Skill(s): SQL, ASP.net, VB.net, JavaScript, Android, iOS, HTML (have minimum 2 of the required skills)","android, aspnet, html, ios, java, javascript, sql",7,frontend,tangerang,Jabodetabek,False,True,2026-05-13 22:16:37,https://roadmap.sh/frontend,True,30
jobstreet,Full Stack Engineer (Golang + React.JS),https://id.jobstreet.com/id/job/91752735,Jakarta Pusat,PT Sharing Vision Indonesia,"PT Sharing Vision Indonesia masih membutuhkan beberapa talent minimal S1/D4/S2 dari Teknik Informatika/Sistem Teknologi Informasi/Teknik Komputer/Teknik Elektro/Engineer lainnya, untuk posisi sebagai:




Full Stack Engineer (Golang + React.JS)

(BERTUGAS UNTUK MELAKUKAN PEMROGRAMAN BACK-END DAN FRONT-END)

Penempatan WFO di Jakarta

Persyaratan:

Mempunyai pengalaman minimal 1-2 tahun sebagai Full Stack Engineer dalam pekerjaan atau proyek.

Fresh graduate yang mempunyai skill sebagai programmer dipersilahkan untuk mendaftar.

Pengalaman dalam teknologi software-backend: Golang, Python

Pengalaman dalam teknologi software-frontend: React.JS, Vue.JS, Next.JS, Node.JS

Pengalaman dalam teknologi database: MySQL, SQL Server, Postgresql.

Mempunyai portfolio pengembangan sistem yang pernah dilakukan dan dapat ditunjukkan.","go, javascript, nextjs, node, python, react, sql, vue",8,backend,jakarta,Jabodetabek,False,True,2026-05-13 22:33:18,https://roadmap.sh/backend,True,30
jobstreet,Junior Offensive Security Engineer,https://id.jobstreet.com/id/job/91603414,Jakarta Selatan,Kop. Nusantara,"Responsibilities

•⁠ ⁠Conduct Web, Network, API, and Mobile Application penetration tests.

•⁠ ⁠Manually verify and exploit findings — demonstrate real-world impact, not just CVSS scores.

•⁠ ⁠Support red team exercises: OSINT, initial access, post-exploitation, and retest validation.

•⁠ ⁠Write clear pentest reports with reproducible steps, impact assessment, and remediation guidance.




Requirements

•⁠ ⁠1–2 years in penetration testing, red teaming, or offensive security.

•⁠ ⁠Proficient in web app pentesting, Burp Suite and manual exploitation techniques.

•⁠ ⁠Familiar with common tools: Nmap, Metasploit, SQLMap, Ffuf, Gobuster, etc.

•⁠ ⁠Solid understanding of OWASP Top 10, Windows/Linux internals, and basic networking.

•⁠ ⁠Able to write structured pentest reports with clear proof-of-concept evidence.

•⁠ ⁠Willing to learn & grow mindset

•⁠ ⁠Fresh Graduates are welcome to apply!




Nice to Have

Android/iOS mobile pentesting experience.

Basic scripting in Python or Bash.

CTF, bug bounty, or home lab background.

Pursuing or holding an offensive certification: eJPT, PNPT, CJCA, or CWEE.","android, bash, ios, linux, network security, networking, penetration, python",8,cyber,jakarta,Jabodetabek,False,True,2026-05-13 22:41:17,https://roadmap.sh/cyber-security,True,30
jobstreet,AI Engineer,https://id.jobstreet.com/id/job/91724919,Jakarta Selatan,AME Mineral Economics Pty Ltd,"Role: AI Engineer

Location: Jakarta
Position Type: Full-time
Reports to: CTO




About the Role

We are seeking an ML Engineer to own the AI and machine learning capability within an established cross-functional team. You will be the subject matter expert on LLMs, document AI, and RAG pipelines — working alongside experienced software developers, data engineers, and database engineers.

The role has a clear long-term roadmap: helping shape the logic of our document crawler, building ML pipelines that extract and populate structured databases, and ultimately delivering an internal chatbot grounded in our own ground-truth data. You will be joining a collaborative team where software developers, data engineers, and database architects will help support the surrounding infrastructure. The ideal candidate would combine strong software engineering fundamentals with hands-on experience in web crawling, document AI, RAG pipelines, and LLM tool integration — and is comfortable taking a system from prototype to production.

Key Responsibilities

Collaborate with the software development and data engineering teams on the company document crawler — contributing to crawler logic, defining document targeting requirements, and advising on ML-driven enhancements to improve discovery, classification, and retrieval of company documents (annual reports, regulatory filings, press releases).

Develop and fine-tune workflows combining SLMs (small language models), LLMs, and rule-based methods for accurate and explainable data extraction.

Architect and build the chatbot interface that grounds LLM responses in our structured databases and PDF corpus, using RAG and MCP-based tool calling to ensure answers are traceable to source data.

Integrate relevant open-source tools across the full stack: crawling (Scrapy, Playwright), document parsing (pdfplumber, Camelot, Tabula, Docling), ML/NLP (Hugging Face, LangChain, LlamaIndex), vector stores (Qdrant, pgvector), and LLM serving (Ollama, vLLM) — selecting self-hosted vs. API-based options based on data sensitivity requirements.

Implement evaluation frameworks (accuracy, latency, cost) and maintain benchmarks for extraction quality.

Ensure robust engineering practices: testing, version control, CI/CD pipelines, containerization, and cloud deployment.

Contribute to research and stay up to date with advances in document AI, new libraries and new techniques.

Qualifications

Education: BSc (or higher) in Computer Science, Software Engineering, or related field.

Experience: 3+ years of professional experience as a Machine Learning Engineer, AI Engineer, or NLP Engineer.

Technical Skills (Required):

Demonstrated experience building tools that leverage LLMs/SLMs for text and document understanding.

Experience building web crawlers or scrapers (e.g. Scrapy, Playwright, BeautifulSoup) including handling rate limiting, dynamic content, and document deduplication

Strong programming skills in Python

Experience with document parsing libraries (pdfplumber, Camelot, Tabula, or Docling) and an understanding of the challenges of table extraction, multi-column layouts, and scanned documents

Hands-on use of vector databases (e.g., Chroma, Pinecone, Weaviate) for retrieval-augmented generation.

Strong background in software engineering best practices (Git, CI/CD, testing)

Nice to Have:

Knowledge of financial or commodity reporting standards and typical document structures (annual reports, earnings releases, regulatory filings).

Experience deploying AI workloads in Microsoft Azure

Familiarity with MCP (Model Context Protocol) and building tool-calling integrations that connect LLMs to structured databases or document stores

Experience self-hosting LLMs locally using tools such as Ollama or vLLM, with an understanding of the trade-offs between local inference and cloud API usage

Familiarity with API design for ML deployment

Soft Skills

Ability to work collaboratively with business stakeholders.

Excellent communication skills to explain AI model behaviour and limitations to non-technical teams.

What We Offer

Opportunity to build a greenfield AI product in the mineral economics domain.

Work with cutting-edge LLM and AI tools.

Modern, central office near to public transport and key amenities

Competitive salary","api, azure, cicd, docker, git, jest, python, testing",8,ai/ml,jakarta,Jabodetabek,False,True,2026-05-13 22:44:25,https://roadmap.sh/ai-data-scientist,True,30
